网址,标题
http://www.cuc.edu.cn/news/2014/1027/c1901a163589/page.htm,"
第六届社彩秋韵社团文化展演圆满落幕
"
http://www.cuc.edu.cn/news/2014/1024/c1901a163588/page.htm,"
留学生教育20周年暨学生国际流动研讨会举办
"
http://www.cuc.edu.cn/news/2014/1024/c1901a163587/page.htm,"
《中国纪录片发展报告(2014)》发布会举行
"
http://www.cuc.edu.cn/news/2014/1024/c1901a163586/page.htm,"
我校获中国文化艺术政府奖第二届动漫奖两项大奖
"
http://www.cuc.edu.cn/news/2014/1024/c1901a163585/page.htm,"
特稿：传递志愿精神 共庆母校华诞
"
http://www.cuc.edu.cn/news/2014/1024/c1901a163584/page.htm,"
第十届海峡两岸文化创意产业高校研究联盟论坛成功举办
"
http://www.cuc.edu.cn/news/2014/1023/c1901a163583/page.htm,"
学习贯彻习近平文艺座谈会重要讲话精神座谈会举行
"
http://www.cuc.edu.cn/news/2014/1023/c1901a163582/page.htm,"
“献爱心，手拉手”募捐活动取得圆满成功
"
http://www.cuc.edu.cn/news/2014/1023/c1901a163581/page.htm,"
建校60周年校庆优秀志愿者表彰仪式举行
"
http://www.cuc.edu.cn/news/2014/1022/c1901a163580/page.htm,"
我校代表团访问欧洲高校、传媒机构及校友会
"
http://www.cuc.edu.cn/news/2014/1022/c1901a163579/page.htm,"
我校两位校友获第十三届长江韬奋奖长江系列奖
"
http://www.cuc.edu.cn/news/2014/1021/c1901a163578/page.htm,"
全国广播电视史学研讨会在我校召开
"
http://www.cuc.edu.cn/news/2014/1020/c1901a163574/page.htm,"
苏志武校长会见英国南威尔士大学副校长
"
http://www.cuc.edu.cn/news/2014/1020/c1901a163573/page.htm,"
纪录片《走进和田》获“五个一工程奖” 新闻传播学部师生创作
"
http://www.cuc.edu.cn/news/2014/1020/c1901a163577/page.htm,"
音乐剧《西区故事》在学校隆重上演
"
http://www.cuc.edu.cn/news/2014/1020/c1901a163576/page.htm,"
《新传时报》在两岸四地高校传媒评比中喜获佳绩
"
http://www.cuc.edu.cn/news/2014/1020/c1901a163575/page.htm,"
我校全面深化高等教育综合改革领导小组办公室召开第一次全体成员...
"
http://www.cuc.edu.cn/news/2014/1017/c1901a163572/page.htm,"
我校专题研究培育和践行社会主义核心价值观工作
"
http://www.cuc.edu.cn/news/2014/1017/c1901a163571/page.htm,"
我校开展“献爱心，手拉手”募捐活动
"
http://www.cuc.edu.cn/news/2014/1017/c1901a163570/page.htm,"
仲呈祥、张金尧在光明日报发表“光明专论”文章
"
http://www.cuc.edu.cn/news/2014/1017/c1901a163569/page.htm,"
构筑多元扶贫助困体系，传递友善互助正能量
"
http://www.cuc.edu.cn/news/2014/1016/c1901a163568/page.htm,"
教育部巡视组赴我校巡视工作动员大会召开
"
http://www.cuc.edu.cn/news/2014/1016/c1901a163567/page.htm,"
我校在CIPS-SIGHAN2014评测中喜获佳绩
"
http://www.cuc.edu.cn/news/2014/1014/c1901a163566/page.htm,"
我校教师获聘最高人民法院首批法制信息传播策划专家
"
http://www.cuc.edu.cn/news/2014/1014/c1901a163565/page.htm,"
巴基斯坦军方高级代表团一行访问我校
"
http://www.cuc.edu.cn/news/2014/1014/c1901a163564/page.htm,"
我校作品《功夫兔与菜包狗》荣获金龙奖系列动画奖金奖
"
http://www.cuc.edu.cn/news/2014/1011/c1901a163563/page.htm,"
学校召开2014年秋季工作会议
"
http://www.cuc.edu.cn/news/2014/1011/c1901a163562/page.htm,"
数字媒体工程创新引智基地复评喜获优秀
"
http://www.cuc.edu.cn/news/2014/1010/c1901a163561/page.htm,"
我校毕业生邓家佳获32届金鸡百花奖最佳女配角奖
"
http://www.cuc.edu.cn/news/2014/1009/c1901a163560/page.htm,"
我校2014年APEC第三次高官会志愿服务工作获高度赞扬
"
http://www.cuc.edu.cn/news/2014/1009/c1901a163559/page.htm,"
我校7项课题获得2015年度首都大学生思想政治教育课题立项资助
"
http://www.cuc.edu.cn/news/2014/1009/c1901a163558/page.htm,"
苏志武校长会见葡萄牙驻华大使若热•托雷斯佩雷拉
"
http://www.cuc.edu.cn/news/2014/1009/c1901a163557/page.htm,"
我校国庆节前夕开展系列走访慰问活动
"
http://www.cuc.edu.cn/news/2014/1008/c1901a163556/page.htm,"
国际传媒教育学院举办国际化迎新教育活动
"
http://www.cuc.edu.cn/news/2014/1008/c1901a163555/page.htm,"
学校召开2014年重阳节庆祝大会
"
http://www.cuc.edu.cn/news/2014/1008/c1901a163554/page.htm,"
艺术学部大戏《后宫•甄嬛传》演出圆满落幕
"
http://www.cuc.edu.cn/news/2014/1008/c1901a163553/page.htm,"
艺术学部三名教师喜获金鸡奖理论奖
"
http://www.cuc.edu.cn/news/2014/0930/c1901a163552/page.htm,"
我校召开研究生教育质量评估工作启动会
"
http://www.cuc.edu.cn/news/2014/0930/c1901a163551/page.htm,"
“传媒新势力——学生骨干献礼母校建校60周年”主题论坛成功举行
"
http://www.cuc.edu.cn/news/2014/0930/c1901a163550/page.htm,"
苏志武校长出席首个全球“孔子学院日”启动仪式
"
http://www.cuc.edu.cn/news/2014/0930/c1901a163549/page.htm,"
我校自主设置“互联网信息”交叉学科专家评审会顺利召开
"
http://www.cuc.edu.cn/news/2014/0930/c1901a163548/page.htm,"
我校出品的电视剧《国家审计》举行首播发布会
"
http://www.cuc.edu.cn/news/2014/0929/c1901a163547/page.htm,"
我校60年“突出贡献奖”表彰大会隆重召开
"
http://www.cuc.edu.cn/news/2014/0929/c1901a163546/page.htm,"
我校成功举办第六届世界大学女校长论坛
"
http://www.cuc.edu.cn/news/2014/0929/c1901a163545/page.htm,"
中广电广播电影电视设计研究院领导专程祝贺我校校庆
"
http://www.cuc.edu.cn/news/2014/0929/c1901a163544/page.htm,"
我校举办学习贯彻《发展党员工作细则》培训班
"
http://www.cuc.edu.cn/news/2014/0929/c1901a163543/page.htm,"
2014传媒高等教育国际论坛暨国际传媒教育学院成立仪式举行
"
http://www.cuc.edu.cn/news/2014/0928/c1901a163542/page.htm,"
“党旗飘扬”主题朗诵会在我校举行
"
http://www.cuc.edu.cn/news/2014/0928/c1901a163541/page.htm,"
2014-2015学年第一学期教学督导工作会议顺利召开
"
http://www.cuc.edu.cn/news/2014/0928/c1901a163540/page.htm,"
我校代表团访问非洲高校及媒体机构
"
http://www.cuc.edu.cn/news/2014/0926/c1901a163539/page.htm,"
我校学生创作的微电影《老屋》荣获“金飞燕奖”
"
http://www.cuc.edu.cn/news/2014/0926/c1901a163538/page.htm,"
庆祝建校60周年《中外影视交响音乐会》精彩上演
"
http://www.cuc.edu.cn/news/2014/0925/c1901a163537/page.htm,"
《对话创意领袖》新书发布会成功举办
"
http://www.cuc.edu.cn/news/2014/0925/c1901a163536/page.htm,"
“信息技术对传媒、文化的支撑”学术论坛顺利召开
"
http://www.cuc.edu.cn/news/2014/0924/c1901a163535/page.htm,"
“全媒体时代的绿色营销”论坛在我校举行
"
http://www.cuc.edu.cn/news/2014/0924/c1901a163534/page.htm,"
MBA学院携手英美名校创设管理博硕项目
"
http://www.cuc.edu.cn/news/2014/0924/c1901a163533/page.htm,"
《波科学与超光速物理》新书出版座谈暨学术研讨会顺利召开
"
http://www.cuc.edu.cn/news/2014/0924/c1901a163532/page.htm,"
艺术学部师生录音作品喜获“五个一工程”奖
"
http://www.cuc.edu.cn/news/2014/0923/c1901a163531/page.htm,"
MBA学院成立五周年暨2014迎新晚会隆重举行
"
http://www.cuc.edu.cn/news/2014/0923/c1901a163530/page.htm,"
苏志武校长与返校校友代表举行座谈
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163529/page.htm,"
江西校友美术作品《秀美江西》捐赠仪式举行
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163528/page.htm,"
中传电视台校庆晚会直播创多项纪录
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163527/page.htm,"
“中国传媒大学建校60周年校史展揭幕仪式”举行
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163526/page.htm,"
中国广告博物馆隆重开馆
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163525/page.htm,"
“木铎金声六十年——庆祝中国传媒大学建校60周年书法展览”开幕
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163524/page.htm,"
“白杨情•中国梦”校庆晚会隆重举行
"
http://www.cuc.edu.cn/news/2014/0922/c1901a163523/page.htm,"
我校与北京电视台合作创建新媒体产学研基地
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163522/page.htm,"
苏志武校长会见日本大学艺术学部学部长野田庆人一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163521/page.htm,"
苏志武校长会见香港浸会大学校长陈新滋一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163520/page.htm,"
苏志武校长会见密苏里大学代表团
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163519/page.htm,"
苏志武校长会见朝日电视台台长吉田慎一一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163518/page.htm,"
苏志武校长会见韩国东西大学校长张济国一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163517/page.htm,"
苏志武校长会见美国爱默生学院校长李•派尔顿一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163516/page.htm,"
中国传媒大学互联网信息研究院中国网络视频研究中心成立仪式举行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163515/page.htm,"
2014级新生军训团结业典礼圆满举行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163514/page.htm,"
胡正荣副校长会见出席联盟论坛及六十周年校庆活动的各国各高校代...
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163513/page.htm,"
陈文申书记会见荷兰格罗宁根大学校长斯布兰德斯•波佩玛一行
"
http://www.cuc.edu.cn/news/2014/0921/c1901a163512/page.htm,"
苏志武校长会见台湾世新大学董事会主席成嘉玲、校长吴永乾一行
"
http://www.cuc.edu.cn/news/2014/0920/c1901a163511/page.htm,"
中国传媒大学白杨网开通仪式暨工作协调会举行
"
http://www.cuc.edu.cn/news/2014/0919/c1901a163510/page.htm,"
“中国传媒大学校庆六十周年”系列图书隆重出版
"
http://www.cuc.edu.cn/news/2014/0919/c1901a163509/page.htm,"
第十届中俄大众传媒发展国际学术研讨会成功召开
"
http://www.cuc.edu.cn/news/2014/0919/c1901a163508/page.htm,"
我校喜获教育部中外合作办学机构资质
"
http://www.cuc.edu.cn/news/2014/0919/c1901a163507/page.htm,"
2014年度我校中标国家社科重大项目开题会举行
"
http://www.cuc.edu.cn/news/2014/0919/c1901a163506/page.htm,"
中国传媒大学建校六十周年中国画长卷《校园四季图》绘画及陶瓷艺...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163883/page.htm,"
 “经纬杯”2014中国传媒大学第三届大学生创业大赛启动仪式顺利...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163882/page.htm,"
我校MBA喜获“全国百篇优秀管理案例”
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163881/page.htm,"
 非洲传播研究国际学者代表团访问我校
"
http://www.cuc.edu.cn/news/2014/0918/c1901a163505/page.htm,"
全国民政新闻宣传暨政务信息工作培训班在我校开班
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163886/page.htm,"
我校成功增列翻译、法律硕士专业学位授权点
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163885/page.htm,"
我校三门课程入选教育部2014年视频公开课
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163884/page.htm,"
我校举行“媒体融合：互联网时代的新机遇与新挑战”高端研讨会
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163876/page.htm,"
军训系列报道之八：学校领导送温暖，参训师生热情高
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163875/page.htm,"
第九届新闻与传播心理研讨会在我校召开
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163880/page.htm,"
我校喜获两项国家级教学成果奖
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163879/page.htm,"
我校出品的《功夫兔与菜包狗》斩获“金海豚”奖最佳电视系列动画...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163878/page.htm,"
中国传媒大学2014级研究生、二学位及高职新生开学典礼隆重举行
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163877/page.htm,"
我校学生喜获中国大学生服务外包创新创业大赛一等奖
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163868/page.htm,"
中国传媒大学白杨网站将于9月18日开通试运行
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163874/page.htm,"
艺术学部学生喜获第七届厦门国际动漫节“金海豚”动画作品大赛最...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163872/page.htm,"
我校教师代表热议习总书记同北京师范大学师生代表座谈时的讲话精...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163871/page.htm,"
中国传媒大学老研究生会成立大会暨2014年年会召开
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163870/page.htm,"
我校召开互联网发展战略讨论会
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163869/page.htm,"
教务处组织召开2014年秋季学期首次教学例会
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163866/page.htm,"
军训系列报道之一：中国传媒大学2014级新生军训开训
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163865/page.htm,"
军训系列报道之二：军事技能训练全面展开 军训团学生临时党支部...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163864/page.htm,"
军训系列报道之三：军训团加强学生内务管理，关心学生生活饮食
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163863/page.htm,"
军训系列报道之四：军训团带队教师在军营度过第30个教师节
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163862/page.htm,"
我校新闻传播学部广播电视学教学团队荣获表彰
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163856/page.htm,"
我校教师代表热议习总书记同北京师范大学师生代表座谈时的讲话精...
"
http://www.cuc.edu.cn/news/2019/1213/c1901a163867/page.htm,"
艺术学部学生喜获第七届厦门国际动漫节“金海豚”动画作品大赛最...
"
http://www.cuc.edu.cn/news/2014/0910/c1901a163906/page.htm,"
军事技能训练全面展开,军训团学生临时党支部成立
"
http://www.cuc.edu.cn/news/2014/0909/c1901a163904/page.htm,"
教务处启动2015年推免生工作
"
http://www.cuc.edu.cn/news/2014/0909/c1901a163901/page.htm,"
携笔从戎展中传学子英姿
"
http://www.cuc.edu.cn/news/2014/0905/c1901a163903/page.htm,"
中国传媒大学2014级本科生开学典礼隆重举行
"
http://www.cuc.edu.cn/news/2014/0905/c1901a163899/page.htm,"
我校新兵代表出席2014年朝阳区新兵入伍欢送大会
"
http://www.cuc.edu.cn/news/2014/0903/c1901a163854/page.htm,"
我校喜迎2014级新生
"
http://www.cuc.edu.cn/news/2014/0902/c1901a163829/page.htm,"
关于2015年春季英国威斯敏斯特大学交换项目报名的通知
"
http://www.cuc.edu.cn/news/2014/0901/c1901a163816/page.htm,"
“学习弘扬焦裕禄精神，做党的好干部”——我校领导干部赴河南兰考...
"
http://www.cuc.edu.cn/news/2014/0821/c1901a163817/page.htm,"
市就业服务调研组到文化创意园考察调研
"
http://www.cuc.edu.cn/news/2014/0819/c1901a163820/page.htm,"
苏州研究院“创意云”助力《龙之谷：破晓奇兵》呈现顶级视觉盛宴
"
http://www.cuc.edu.cn/news/2014/0819/c1901a163818/page.htm,"
北京市及朝阳区科委领导考察文化创意园
"
http://www.cuc.edu.cn/news/2014/0818/c1901a163827/page.htm,"
“水墨青花的艺术精神——叶建新教授作品研讨会”举行
"
http://www.cuc.edu.cn/news/2014/0818/c1901a163824/page.htm,"
新闻传播学部举办90级新闻校友毕业二十周年座谈会
"
http://www.cuc.edu.cn/news/2014/0818/c1901a163822/page.htm,"
党委书记陈文申一行看望慰问我校APEC志愿者
"
http://www.cuc.edu.cn/news/2014/0814/c1901a163828/page.htm,"
第五届中国大学生电视节主题单元青年创作训练营出征仪式在西安举...
"
http://www.cuc.edu.cn/news/2014/0807/c1901a163819/page.htm,"
中国传媒大学关于2013年度决算公开的通知
"
http://www.cuc.edu.cn/news/2014/0728/c1901a163832/page.htm,"
研究生奖助工作会议召开 推出新的《中国传媒大学研究生奖助办法...
"
http://www.cuc.edu.cn/news/2014/0727/c1901a163837/page.htm,"
河北秀兰房地产集团有限公司向我校捐赠七千万元人民币
"
http://www.cuc.edu.cn/news/2014/0725/c1901a163830/page.htm,"
艺术学部音乐与录音艺术学院电子音乐作品获全国大学生计算机设计...
"
http://www.cuc.edu.cn/news/2014/0725/c1901a163812/page.htm,"
“艺术学部成立一周年总结暨教学评估工作推进大会”成功召开
"
http://www.cuc.edu.cn/news/2014/0724/c1901a163844/page.htm,"
我校承办的2014生态文明贵阳国际论坛年会分论坛获中外媒体关注
"
